<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.04.08	12:00:00	1931.51	1933.42	1931.02	1932.13	3164	0	14
2022.04.08	13:00:00	1932.13	1934.50	1931.90	1933.83	2543	0	14
2022.04.08	14:00:00	1933.84	1933.87	1930.16	1933.52	3403	0	14
2022.04.08	15:00:00	1933.69	1938.83	1929.04	1931.18	7401	0	14
2022.04.08	16:00:00	1931.23	1940.90	1930.75	1939.50	8598	0	14
2022.04.08	17:00:00	1939.61	1948.06	1939.52	1943.05	9000	0	14
2022.04.08	18:00:00	1943.01	1946.13	1941.15	1941.62	5712	0	14
2022.04.08	19:00:00	1941.62	1943.53	1940.40	1941.41	3220	0	14
2022.04.08	20:00:00	1941.39	1942.58	1938.92	1942.21	3062	0	14
2022.04.08	21:00:00	1942.26	1944.20	1941.91	1943.95	2217	0	14
2022.04.08	22:00:00	1943.99	1944.70	1941.03	1944.03	2624	0	14
2022.04.08	23:00:00	1944.01	1947.54	1942.05	1942.15	1300	0	0
2022.04.09	00:00:00	1942.22	1944.11	1941.82	1943.87	2524	0	0
2022.04.09	01:00:00	1943.88	1944.56	1940.93	1943.97	4124	0	0
2022.04.09	02:00:00	1943.92	1947.49	1943.15	1946.02	3112	0	0
2022.04.11	00:00:00	1945.10	1969.48	1939.82	1953.49	5094	0	0
2022.04.11	01:00:00	1944.27	1949.84	1944.27	1946.89	1709	0	14
2022.04.11	02:00:00	1946.92	1947.10	1943.18	1944.61	1495	0	14
2022.04.11	03:00:00	1944.49	1945.98	1943.96	1945.23	2081	0	14
2022.04.11	04:00:00	1945.25	1947.72	1941.80	1944.29	3393	0	14
2022.04.11	05:00:00	1944.25	1944.51	1940.28	1943.56	3891	0	14
2022.04.11	06:00:00	1943.56	1946.16	1942.44	1942.84	2156	0	14
2022.04.11	07:00:00	1942.84	1944.47	1941.35	1942.23	1811	0	14
2022.04.11	08:00:00	1942.22	1945.36	1939.91	1945.24	3037	0	14
2022.04.11	09:00:00	1945.23	1945.56	1941.37	1943.14	4121	0	14
2022.04.11	10:00:00	1943.14	1946.86	1941.56	1945.79	4384	0	14
2022.04.11	11:00:00	1945.79	1957.96	1945.29	1957.02	5189	0	14
2022.04.11	12:00:00	1957.02	1959.29	1955.71	1958.05	4064	0	14
2022.04.11	13:00:00	1958.05	1958.88	1952.89	1956.40	4352	0	14
2022.04.11	14:00:00	1956.40	1961.56	1955.62	1960.55	4780	0	14
2022.04.11	15:00:00	1960.56	1969.58	1959.37	1963.28	7980	0	14
2022.04.11	16:00:00	1963.28	1964.85	1948.99	1951.23	9895	0	14
2022.04.11	17:00:00	1951.34	1953.07	1945.70	1951.43	8417	0	14
2022.04.11	18:00:00	1951.49	1954.42	1950.78	1951.33	4821	0	14
2022.04.11	19:00:00	1951.32	1951.51	1940.76	1941.36	4387	0	14
2022.04.11	20:00:00	1941.33	1947.28	1940.77	1946.90	3982	0	14
2022.04.11	21:00:00	1946.93	1950.26	1946.65	1949.61	2946	0	14
2022.04.11	22:00:00	1949.60	1954.60	1949.36	1953.70	3361	0	14
2022.04.11	23:00:00	1953.70	1955.73	1946.62	1946.76	1595	0	0
2022.04.12	00:00:00	1953.88	1978.46	1946.54	1949.49	7953	0	0
2022.04.12	01:00:00	1952.70	1954.50	1951.49	1951.89	893	0	14
2022.04.12	02:00:00	1951.89	1954.28	1951.89	1952.75	1208	0	14
2022.04.12	03:00:00	1952.73	1953.90	1949.73	1952.33	2431	0	14
2022.04.12	04:00:00	1952.33	1955.07	1950.16	1954.99	3304	0	14
2022.04.12	05:00:00	1954.99	1957.79	1954.81	1956.66	2664	0	14
2022.04.12	06:00:00	1956.65	1959.14	1955.92	1959.00	2094	0	14
2022.04.12	07:00:00	1959.00	1960.40	1957.80	1957.80	1851	0	15
2022.04.12	08:00:00	1957.80	1959.99	1955.70	1956.58	2743	0	14
2022.04.12	09:00:00	1956.56	1958.76	1955.92	1958.35	2905	0	14
2022.04.12	10:00:00	1958.35	1959.46	1952.81	1953.26	4406	0	14
2022.04.12	11:00:00	1953.35	1955.06	1950.81	1951.49	3918	0	14
2022.04.12	12:00:00	1951.48	1953.81	1949.71	1953.15	3145	0	14
2022.04.12	13:00:00	1953.24	1957.47	1953.21	1955.14	2837	0	14
2022.04.12	14:00:00	1955.23	1957.24	1952.41	1956.54	3670	0	14
2022.04.12	15:00:00	1956.56	1971.97	1955.18	1970.38	8360	0	14
2022.04.12	16:00:00	1970.31	1972.99	1960.55	1961.33	8380	0	14
2022.04.12	17:00:00	1961.33	1978.51	1960.72	1975.66	8030	0	14
2022.04.12	18:00:00	1975.66	1977.95	1970.35	1970.55	5732	0	14
2022.04.12	19:00:00	1970.55	1975.86	1969.44	1973.99	5384	0	2
2022.04.12	20:00:00	1973.89	1975.04	1969.07	1969.31	5085	0	14
2022.04.12	21:00:00	1969.35	1969.65	1964.65	1964.86	3849	0	14
2022.04.12	22:00:00	1964.94	1969.45	1964.71	1968.80	3290	0	14
2022.04.12	23:00:00	1968.80	1969.44	1964.58	1969.23	1765	0	0
2022.04.13	00:00:00	1966.35	1981.38	1962.59	1964.80	7565	0	0
2022.04.13	01:00:00	1966.36	1967.87	1965.60	1966.78	892	0	14
2022.04.13	02:00:00	1966.78	1966.82	1964.97	1965.83	809	0	14
2022.04.13	03:00:00	1965.83	1967.78	1962.81	1964.05	2376	0	14
2022.04.13	04:00:00	1964.14	1969.45	1963.51	1969.17	2780	0	14
2022.04.13	05:00:00	1969.18	1971.22	1968.24	1970.79	1962	0	14
2022.04.13	06:00:00	1970.79	1972.17	1968.94	1969.87	1880	0	13
2022.04.13	07:00:00	1969.87	1970.48	1967.74	1968.25	1407	0	14
2022.04.13	08:00:00	1968.27	1973.53	1967.65	1972.09	2125	0	14
2022.04.13	09:00:00	1972.09	1972.09	1966.48	1968.70	4009	0	14
2022.04.13	10:00:00	1968.67	1972.73	1965.62	1971.13	3962	0	14
2022.04.13	11:00:00	1971.13	1975.60	1969.99	1973.69	4404	0	14
2022.04.13	12:00:00	1973.76	1979.09	1973.64	1977.72	3838	0	13
2022.04.13	13:00:00	1977.67	1980.14	1976.12	1976.83	3647	0	14
2022.04.13	14:00:00	1976.88	1979.49	1974.38	1977.98	4943	0	14
2022.04.13	15:00:00	1977.94	1980.60	1971.75	1977.42	7426	0	6
2022.04.13	16:00:00	1977.49	1980.53	1972.98	1977.24	8855	0	10
2022.04.13	17:00:00	1977.08	1980.36	1974.41	1978.44	6520	0	14
2022.04.13	18:00:00	1978.44	1981.36	1975.97	1980.89	4377	0	14
2022.04.13	19:00:00	1980.89	1981.44	1977.87	1978.92	3530	0	12
2022.04.13	20:00:00	1978.95	1981.47	1977.23	1978.63	3388	0	14
2022.04.13	21:00:00	1978.63	1980.11	1975.71	1975.88	2474	0	14
2022.04.13	22:00:00	1975.84	1978.95	1974.78	1978.06	3406	0	14
2022.04.13	23:00:00	1978.06	1978.80	1976.29	1978.51	1499	0	0
2022.04.14	00:00:00	1977.39	1980.17	1960.15	1975.82	6880	0	0
2022.04.14	01:00:00	1977.56	1978.87	1976.87	1978.24	710	0	21
2022.04.14	02:00:00	1978.23	1979.10	1977.07	1977.07	972	0	14
2022.04.14	03:00:00	1977.09	1977.62	1973.45	1974.92	2499	0	14
2022.04.14	04:00:00	1974.88	1979.78	1974.35	1979.63	2894	0	14
2022.04.14	05:00:00	1979.66	1980.28	1977.37	1977.59	2613	0	14
2022.04.14	06:00:00	1977.59	1977.59	1973.59	1973.61	2418	0	14
2022.04.14	07:00:00	1973.60	1975.54	1972.50	1975.54	1810	0	14
2022.04.14	08:00:00	1975.54	1975.54	1972.16	1972.35	2079	0	14
2022.04.14	09:00:00	1972.35	1974.64	1970.68	1973.41	3290	0	14
2022.04.14	10:00:00	1973.51	1978.32	1971.44	1975.43	4274	0	14
2022.04.14	11:00:00	1975.53	1975.90	1971.31	1971.34	3160	0	14
2022.04.14	12:00:00	1971.30	1972.25	1967.62	1969.07	3718	0	14
2022.04.14	13:00:00	1968.99	1974.87	1967.28	1974.19	3300	0	14
2022.04.14	14:00:00	1974.19	1978.92	1973.97	1977.19	4639	0	14
2022.04.14	15:00:00	1977.15	1979.79	1969.78	1972.39	7605	0	2
2022.04.14	16:00:00	1972.39	1977.82	1960.44	1962.07	8437	0	14
2022.04.14	17:00:00	1961.88	1972.60	1960.50	1972.09	8059	0	14
2022.04.14	18:00:00	1972.09	1972.13	1962.66	1966.66	5701	0	14
2022.04.14	19:00:00	1966.67	1972.35	1966.60	1971.07	4092	0	14
2022.04.14	20:00:00	1971.06	1975.03	1970.04	1971.99	3684	0	14
2022.04.14	21:00:00	1972.05	1974.73	1970.41	1970.41	2293	0	14
2022.04.14	22:00:00	1970.41	1973.62	1970.26	1971.64	1850	0	14
2022.04.14	23:00:00	1971.65	1973.48	1971.65	1971.91	872	0	0
2022.04.15	00:00:00	1971.91	1974.62	1970.34	1970.34	3243	0	0
2022.04.15	01:00:00	1970.34	1973.53	1970.18	1971.55	3351	0	0
2022.04.15	02:00:00	1971.54	1973.43	1971.54	1973.20	1720	0	0
2022.04.18	00:00:00	1971.82	1998.23	1970.46	1978.30	4907	0	0
2022.04.18	01:00:00	1972.48	1979.83	1970.47	1978.82	2230	0	14
2022.04.18	02:00:00	1978.58	1988.04	1978.16	1986.73	2635	0	14
2022.04.18	03:00:00	1986.81	1988.46	1983.83	1987.47	3670	0	14
2022.04.18	04:00:00	1987.49	1988.44	1983.24	1985.42	4883	0	14
2022.04.18	05:00:00	1985.49	1985.91	1982.57	1982.65	2807	0	14
2022.04.18	06:00:00	1982.65	1985.30	1982.54	1984.81	2195	0	14
2022.04.18	07:00:00	1984.81	1985.45	1983.30	1984.87	1534	0	14
2022.04.18	08:00:00	1984.83	1988.06	1984.00	1985.08	2971	0	14
2022.04.18	09:00:00	1985.00	1990.68	1983.58	1988.98	3268	0	14
2022.04.18	10:00:00	1988.98	1992.66	1988.51	1991.49	2689	0	14
2022.04.18	11:00:00	1991.41	1993.09	1989.98	1992.88	2431	0	14
2022.04.18	12:00:00	1992.90	1993.77	1991.79	1992.75	2121	0	14
2022.04.18	13:00:00	1992.76	1993.39	1987.72	1988.34	2406	0	14
2022.04.18	14:00:00	1988.32	1992.33	1988.10	1991.89	3288	0	14
2022.04.18	15:00:00	1992.17	1998.29	1991.74	1995.01	5592	0	14
2022.04.18	16:00:00	1995.03	1996.28	1988.93	1992.72	7147	0	14
2022.04.18	17:00:00	1992.80	1994.33	1983.04	1983.89	7030	0	14
2022.04.18	18:00:00	1983.92	1989.74	1982.75	1989.04	5416	0	14
2022.04.18	19:00:00	1989.04	1990.49	1985.42	1986.48	4194	0	14
2022.04.18	20:00:00	1986.48	1987.51	1977.60	1978.21	4857	0	14
2022.04.18	21:00:00	1978.13	1980.09	1976.16	1979.65	3985	0	14
2022.04.18	22:00:00	1979.69	1982.34	1977.93	1978.14	3446	0	14
2022.04.18	23:00:00	1978.26	1978.88	1976.56	1978.04	2337	0	0
2022.04.19	00:00:00	1976.77	1981.79	1943.53	1979.61	10028	0	0
2022.04.19	01:00:00	1977.05	1978.46	1976.29	1976.90	966	0	14
2022.04.19	02:00:00	1977.08	1977.56	1976.20	1977.07	1378	0	14
2022.04.19	03:00:00	1977.11	1978.81	1974.84	1975.77	2980	0	14
2022.04.19	04:00:00	1975.79	1978.50	1974.87	1978.19	3983	0	14
2022.04.19	05:00:00	1978.15	1978.61	1975.77	1977.24	2840	0	14
2022.04.19	06:00:00	1977.24	1978.75	1976.60	1978.75	2291	0	14
2022.04.19	07:00:00	1978.74	1978.74	1973.44	1974.75	2351	0	14
2022.04.19	08:00:00	1974.78	1975.75	1972.67	1974.41	2921	0	14
2022.04.19	09:00:00	1974.41	1976.25	1973.68	1974.38	3409	0	14
2022.04.19	10:00:00	1974.39	1980.71	1974.21	1977.92	4653	0	14
2022.04.19	11:00:00	1977.95	1981.18	1977.18	1977.99	4056	0	14
2022.04.19	12:00:00	1977.99	1979.59	1975.38	1977.70	3945	0	14
2022.04.19	13:00:00	1977.70	1978.80	1974.74	1978.10	3342	0	14
2022.04.19	14:00:00	1978.09	1980.27	1977.02	1980.02	3486	0	14
2022.04.19	15:00:00	1980.05	1981.88	1964.60	1967.11	7572	0	14
2022.04.19	16:00:00	1967.11	1968.21	1957.33	1963.62	10196	0	11
2022.04.19	17:00:00	1963.61	1965.90	1951.23	1955.41	8818	0	14
2022.04.19	18:00:00	1955.39	1956.62	1950.29	1956.37	6077	0	14
2022.04.19	19:00:00	1956.37	1958.18	1954.50	1957.37	3810	0	14
2022.04.19	20:00:00	1957.38	1957.75	1954.23	1955.22	3330	0	14
2022.04.19	21:00:00	1955.24	1955.86	1952.70	1954.08	3184	0	14
2022.04.19	22:00:00	1954.12	1954.21	1943.70	1948.07	5001	0	14
2022.04.19	23:00:00	1948.07	1955.20	1947.18	1955.09	2214	0	0
2022.04.20	00:00:00	1949.99	1958.12	1939.11	1954.01	6402	0	0
2022.04.20	01:00:00	1949.39	1950.82	1948.85	1949.84	1411	0	14
2022.04.20	02:00:00	1949.85	1951.46	1947.85	1949.72	2033	0	14
2022.04.20	03:00:00	1949.72	1950.10	1946.01	1946.84	2876	0	14
2022.04.20	04:00:00	1946.80	1949.25	1942.69	1945.32	6017	0	14
2022.04.20	05:00:00	1945.29	1947.71	1943.89	1946.62	4165	0	14
2022.04.20	06:00:00	1946.82	1948.35	1942.63	1946.73	3755	0	0
2022.04.20	07:00:00	1946.74	1948.50	1942.22	1943.23	3270	0	0
2022.04.20	08:00:00	1943.23	1946.71	1942.10	1942.21	2999	0	14
2022.04.20	09:00:00	1942.21	1943.13	1939.28	1941.49	4455	0	14
2022.04.20	10:00:00	1941.46	1944.90	1940.99	1943.76	5074	0	14
2022.04.20	11:00:00	1943.77	1947.14	1940.15	1946.63	4029	0	7
2022.04.20	12:00:00	1946.60	1949.39	1945.81	1948.81	4114	0	14
2022.04.20	13:00:00	1948.83	1953.62	1948.57	1953.09	5031	0	14
2022.04.20	14:00:00	1953.05	1955.05	1951.90	1952.09	3826	0	14
2022.04.20	15:00:00	1952.07	1952.81	1944.59	1949.85	6217	0	14
2022.04.20	16:00:00	1949.88	1951.28	1943.86	1949.04	7687	0	14
2022.04.20	17:00:00	1948.99	1954.30	1948.99	1952.36	6952	0	14
2022.04.20	18:00:00	1952.43	1954.53	1949.91	1950.87	4610	0	14
2022.04.20	19:00:00	1950.91	1953.57	1949.28	1953.30	3529	0	14
2022.04.20	20:00:00	1953.28	1954.85	1951.26	1952.00	4275	0	14
2022.04.20	21:00:00	1952.01	1953.25	1951.02	1951.94	2976	0	14
2022.04.20	22:00:00	1951.94	1958.04	1950.93	1957.81	3558	0	14
2022.04.20	23:00:00	1957.74	1958.26	1951.60	1951.93	1595	0	0
2022.04.21	00:00:00	1957.34	1957.34	1936.47	1951.88	6952	0	0
2022.04.21	01:00:00	1956.85	1957.20	1954.60	1955.43	1524	0	14
2022.04.21	02:00:00	1955.43	1957.23	1954.76	1956.77	1158	0	14
2022.04.21	03:00:00	1956.75	1957.40	1953.36	1955.95	2385	0	14
2022.04.21	04:00:00	1955.95	1956.69	1954.12	1955.01	3279	0	14
2022.04.21	05:00:00	1954.99	1955.09	1951.33	1951.96	2732	0	14
2022.04.21	06:00:00	1951.96	1952.82	1950.29	1951.28	2139	0	15
2022.04.21	07:00:00	1951.30	1952.46	1950.84	1951.07	1409	0	14
2022.04.21	08:00:00	1951.07	1953.91	1949.80	1953.02	2783	0	14
2022.04.21	09:00:00	1953.15	1953.97	1950.80	1952.44	3702	0	14
2022.04.21	10:00:00	1952.44	1952.54	1949.64	1949.76	4051	0	14
2022.04.21	11:00:00	1949.71	1949.84	1943.46	1947.16	4613	0	14
2022.04.21	12:00:00	1947.13	1947.59	1942.69	1945.34	3557	0	14
2022.04.21	13:00:00	1945.39	1946.66	1942.08	1943.71	3684	0	14
2022.04.21	14:00:00	1943.69	1944.09	1936.69	1939.82	4796	0	14
2022.04.21	15:00:00	1939.82	1949.02	1937.47	1947.72	6214	0	14
2022.04.21	16:00:00	1947.72	1949.55	1943.24	1945.19	7747	0	14
2022.04.21	17:00:00	1945.20	1946.79	1940.64	1945.50	7267	0	14
2022.04.21	18:00:00	1945.53	1946.25	1937.81	1939.97	6651	0	14
2022.04.21	19:00:00	1939.99	1941.64	1938.24	1940.49	4619	0	14
2022.04.21	20:00:00	1940.43	1948.58	1940.09	1947.19	5510	0	14
2022.04.21	21:00:00	1947.19	1953.31	1943.02	1951.30	4723	0	14
2022.04.21	22:00:00	1951.30	1953.95	1950.11	1951.05	3937	0	14
2022.04.21	23:00:00	1951.02	1952.27	1947.07	1947.07	1485	0	0
2022.04.22	00:00:00	1949.44	1955.38	1926.33	1951.20	9819	0	0
2022.04.22	01:00:00	1950.15	1951.34	1950.14	1951.27	1013	0	14
2022.04.22	02:00:00	1951.29	1952.81	1950.58	1950.87	1303	0	14
2022.04.22	03:00:00	1950.81	1952.02	1948.47	1950.13	2923	0	14
2022.04.22	04:00:00	1950.13	1953.59	1948.77	1950.47	4601	0	14
2022.04.22	05:00:00	1950.55	1951.33	1947.19	1947.32	3359	0	14
2022.04.22	06:00:00	1947.33	1951.13	1945.86	1950.39	3174	0	14
2022.04.22	07:00:00	1950.39	1952.80	1949.75	1952.29	2989	0	14
2022.04.22	08:00:00	1952.32	1953.10	1950.19	1953.09	3222	0	14
2022.04.22	09:00:00	1953.07	1955.55	1950.96	1952.78	4168	0	14
2022.04.22	10:00:00	1952.90	1955.01	1950.88	1950.88	4931	0	14
2022.04.22	11:00:00	1950.89	1951.46	1943.40	1943.74	5279	0	14
2022.04.22	12:00:00	1943.77	1944.01	1941.34	1943.78	4254	0	14
2022.04.22	13:00:00	1943.78	1944.11	1930.88	1936.42	5343	0	14
2022.04.22	14:00:00	1936.50	1937.43	1932.76	1935.40	4003	0	14
2022.04.22	15:00:00	1935.25	1939.52	1929.60	1936.97	6788	0	14
2022.04.22	16:00:00	1936.96	1946.34	1931.20	1943.23	8504	0	14
2022.04.22	17:00:00	1943.15	1945.25	1933.44	1935.93	7351	0	14
2022.04.22	18:00:00	1935.98	1939.32	1926.52	1939.09	7159	0	14
2022.04.22	19:00:00	1939.09	1940.74	1934.80	1936.41	4371	0	14
2022.04.22	20:00:00	1936.41	1936.70	1932.09	1933.19	4000	0	14
2022.04.22	21:00:00	1933.24	1935.03	1931.73	1932.98	3487	0	14
2022.04.22	22:00:00	1932.96	1936.05	1931.63	1932.64	4068	0	14
2022.04.22	23:00:00	1932.63	1934.58	1930.41	1933.14	1845	0	0
2022.04.23	00:00:00	1933.17	1934.91	1931.67	1932.90	4382	0	0
2022.04.23	01:00:00	1932.88	1935.95	1931.57	1932.51	4409	0	0
2022.04.23	02:00:00	1932.54	1934.49	1930.36	1930.44	4156	0	0
2022.04.25	00:00:00	1930.17	1934.20	1891.13	1897.69	5367	0	0
2022.04.25	01:00:00	1928.20	1934.40	1928.11	1930.28	1708	0	14
2022.04.25	02:00:00	1930.28	1932.94	1929.67	1932.65	1399	0	14
2022.04.25	03:00:00	1932.73	1932.75	1926.26	1927.80	3164	0	14
2022.04.25	04:00:00	1927.77	1927.89	1925.02	1925.46	4944	0	14
2022.04.25	05:00:00	1925.46	1926.42	1921.97	1924.14	4575	0	14
2022.04.25	06:00:00	1924.11	1924.53	1921.76	1924.06	3157	0	14
2022.04.25	07:00:00	1924.06	1924.36	1915.96	1916.26	3177	0	14
2022.04.25	08:00:00	1916.34	1919.26	1913.16	1915.24	4205	0	14
2022.04.25	09:00:00	1915.25	1918.70	1912.22	1917.75	6090	0	14
2022.04.25	10:00:00	1917.75	1920.96	1914.67	1915.45	5874	0	14
2022.04.25	11:00:00	1915.42	1921.12	1914.22	1916.45	4972	0	14
2022.04.25	12:00:00	1916.45	1919.16	1915.60	1917.23	4393	0	14
2022.04.25	13:00:00	1917.23	1918.17	1907.62	1908.82	4432	0	14
2022.04.25	14:00:00	1908.82	1910.93	1905.05	1907.53	6488	0	14
2022.04.25	15:00:00	1907.30	1909.62	1891.42	1894.69	8413	0	14
2022.04.25	16:00:00	1894.72	1904.09	1893.58	1896.72	9891	0	14
2022.04.25	17:00:00	1896.69	1899.34	1891.86	1895.10	9760	0	14
2022.04.25	18:00:00	1895.10	1900.40	1892.63	1895.75	7097	0	14
2022.04.25	19:00:00	1895.80	1897.86	1894.45	1897.66	5345	0	14
2022.04.25	20:00:00	1897.66	1898.63	1894.59	1897.21	4488	0	14
2022.04.25	21:00:00	1897.21	1902.47	1896.40	1898.59	4753	0	14
2022.04.25	22:00:00	1898.73	1901.73	1897.53	1897.92	4542	0	14
2022.04.25	23:00:00	1897.91	1899.11	1897.00	1897.10	1952	0	0
2022.04.26	00:00:00	1898.01	1911.05	1895.48	1898.53	8055	0	0
2022.04.26	01:00:00	1896.20	1900.56	1896.20	1899.42	1396	0	14
2022.04.26	02:00:00	1899.38	1900.28	1898.52	1899.33	1351	0	15
2022.04.26	03:00:00	1899.33	1903.69	1899.15	1900.85	3550	0	14
2022.04.26	04:00:00	1900.85	1902.81	1897.32	1900.22	4409	0	14
2022.04.26	05:00:00	1900.22	1903.89	1899.76	1903.45	3716	0	14
2022.04.26	06:00:00	1903.41	1905.04	1901.52	1902.25	3989	0	14
2022.04.26	07:00:00	1902.25	1905.13	1901.65	1903.88	2540	0	14
2022.04.26	08:00:00	1903.89	1907.42	1901.44	1906.76	4252	0	14
2022.04.26	09:00:00	1906.78	1906.83	1900.80	1902.21	5591	0	14
2022.04.26	10:00:00	1902.13	1904.45	1895.67	1896.68	5748	0	14
2022.04.26	11:00:00	1896.67	1903.85	1896.09	1902.41	4509	0	14
2022.04.26	12:00:00	1902.41	1904.78	1901.45	1904.43	3564	0	14
2022.04.26	13:00:00	1904.47	1909.54	1903.24	1909.37	3586	0	14
2022.04.26	14:00:00	1909.38	1909.38	1902.12	1903.42	4382	0	14
2022.04.26	15:00:00	1903.59	1905.38	1900.37	1901.75	6969	0	14
2022.04.26	16:00:00	1901.75	1911.16	1900.93	1904.17	8661	0	14
2022.04.26	17:00:00	1904.17	1908.19	1900.63	1904.76	8374	0	14
2022.04.26	18:00:00	1904.70	1907.16	1901.41	1901.68	6072	0	14
2022.04.26	19:00:00	1901.68	1903.24	1900.30	1903.17	4773	0	14
2022.04.26	20:00:00	1903.16	1905.17	1900.12	1900.62	4560	0	14
2022.04.26	21:00:00	1900.62	1901.17	1896.44	1897.81	4419	0	14
2022.04.26	22:00:00	1897.87	1902.12	1897.04	1901.06	3776	0	14
2022.04.26	23:00:00	1901.07	1906.43	1900.07	1900.50	2008	0	0
2022.04.27	00:00:00	1905.31	1906.81	1881.16	1897.75	8021	0	0
2022.04.27	01:00:00	1902.92	1906.44	1902.92	1904.44	1374	0	14
2022.04.27	02:00:00	1904.46	1906.99	1903.67	1906.47	1520	0	14
2022.04.27	03:00:00	1906.50	1906.77	1902.99	1903.79	2613	0	14
2022.04.27	04:00:00	1903.79	1904.42	1901.23	1902.12	4420	0	14
2022.04.27	05:00:00	1902.09	1904.57	1898.43	1898.93	4306	0	14
2022.04.27	06:00:00	1898.93	1899.70	1896.97	1899.08	3075	0	14
2022.04.27	07:00:00	1897.82	1900.54	1895.91	1898.07	2754	0	0
2022.04.27	08:00:00	1899.07	1901.23	1896.88	1899.31	3707	0	0
2022.04.27	09:00:00	1898.25	1903.23	1896.52	1898.44	5715	0	0
2022.04.27	10:00:00	1897.48	1903.46	1883.30	1897.62	7701	0	0
2022.04.27	11:00:00	1893.22	1898.12	1886.70	1893.43	6464	0	0
2022.04.27	12:00:00	1895.01	1898.22	1893.28	1895.18	4391	0	0
2022.04.27	13:00:00	1897.55	1901.18	1894.01	1897.63	3954	0	0
2022.04.27	14:00:00	1900.22	1906.81	1895.63	1900.37	6138	0	0
2022.04.27	15:00:00	1896.41	1906.83	1881.49	1896.43	8571	0	0
2022.04.27	16:00:00	1887.83	1897.36	1881.64	1888.10	9891	0	0
2022.04.27	17:00:00	1885.29	1890.63	1881.16	1885.44	8415	0	0
2022.04.27	18:00:00	1884.77	1889.27	1881.29	1884.88	6675	0	0
2022.04.27	19:00:00	1887.44	1891.37	1884.80	1887.56	4728	0	0
2022.04.27	20:00:00	1891.15	1891.46	1886.08	1891.10	4196	0	0
2022.04.27	21:00:00	1886.47	1891.23	1884.98	1886.59	3803	0	0
2022.04.27	22:00:00	1886.14	1888.03	1884.65	1886.44	3936	0	0
2022.04.27	23:00:00	1886.26	1891.38	1884.85	1891.01	1748	0	0
2022.04.28	00:00:00	1884.51	1891.11	1883.82	1886.55	4288	0	0
2022.04.28	01:00:00	1884.60	1886.08	1883.04	1884.80	1431	0	0
2022.04.28	02:00:00	1885.30	1886.61	1883.18	1885.60	1429	0	0
2022.04.28	03:00:00	1883.67	1886.76	1881.43	1883.83	1993	0	0
2022.04.28	04:00:00	1882.42	1884.45	1880.54	1882.59	3561	0	0
2022.04.28	05:00:00	1882.70	1884.41	1877.26	1882.92	3029	0	0
2022.04.28	06:00:00	1878.74	1883.03	1875.17	1878.91	5111	0	0
2022.04.28	07:00:00	1878.12	1879.30	1871.75	1878.33	3113	0	0
2022.04.28	08:00:00	1873.63	1882.46	1872.04	1873.71	4937	0	0
2022.04.28	09:00:00	1882.04	1886.52	1873.50	1882.23	5072	0	0
2022.04.28	10:00:00	1884.67	1889.92	1879.74	1884.92	6357	0	0
2022.04.28	11:00:00	1886.09	1891.62	1879.93	1886.19	5801	0	0
2022.04.28	12:00:00	1889.51	1891.69	1885.25	1889.59	5359	0	0
2022.04.28	13:00:00	1888.61	1890.52	1885.21	1888.64	5453	0	0
2022.04.28	14:00:00	1886.00	1895.06	1881.72	1886.18	7001	0	0
2022.04.28	15:00:00	1885.36	1895.31	1881.92	1885.58	9847	0	0
2022.04.28	16:00:00	1890.33	1892.91	1883.05	1890.29	9262	0	0
2022.04.28	17:00:00	1886.77	1890.60	1883.16	1886.80	8914	0	0
2022.04.28	18:00:00	1885.97	1890.53	1884.66	1885.81	6327	0	0
2022.04.28	19:00:00	1888.45	1891.55	1884.75	1888.54	4857	0	0
2022.04.28	20:00:00	1888.63	1892.42	1887.63	1888.85	4569	0	0
2022.04.28	21:00:00	1892.31	1896.53	1889.08	1892.55	3434	0	0
2022.04.28	22:00:00	1895.61	1896.67	1892.37	1895.83	3261	0	0
2022.04.28	23:00:00	1895.89	1896.24	1888.28	1888.76	1550	0	0
2022.04.29	00:00:00	1894.74	1895.34	1888.97	1892.44	4169	0	0
2022.04.29	01:00:00	1892.64	1895.40	1892.31	1892.85	1274	0	0
2022.04.29	02:00:00	1895.25	1897.79	1892.51	1895.51	1470	0	0
2022.04.29	03:00:00	1897.09	1905.65	1894.88	1897.31	3099	0	0
2022.04.29	04:00:00	1902.23	1905.82	1896.63	1902.44	4875	0	0
2022.04.29	05:00:00	1900.48	1904.49	1898.54	1900.72	4242	0	0
2022.04.29	06:00:00	1904.11	1905.75	1900.24	1904.31	4492	0	0
2022.04.29	07:00:00	1905.61	1908.12	1903.42	1905.81	3000	0	0
2022.04.29	08:00:00	1906.68	1912.58	1905.41	1906.80	5841	0	0
2022.04.29	09:00:00	1911.33	1917.66	1906.08	1911.46	6893	0	0
2022.04.29	10:00:00	1917.18	1917.81	1910.02	1917.17	6473	0	0
2022.04.29	11:00:00	1913.67	1916.83	1912.86	1913.86	5295	0	0
2022.04.29	12:00:00	1914.50	1917.60	1913.06	1914.68	4778	0	0
2022.04.29	13:00:00	1914.81	1919.60	1913.88	1914.98	3981	0	0
2022.04.29	14:00:00	1919.46	1919.91	1907.25	1919.48	5054	0	0
